시도	시군구	동리	단지코드	단지명	단지분류	법정동주소	도로명주소	분양형태	사용승인일	동수	세대수	분양세대수	임대세대수	관리방식	난방방식	복도유형	시공사	주택관리업자
서울특별시	구로구	구로동	A10023471	구로오네뜨시티	아파트	서울특별시 구로구 구로동 103-6 구로오네뜨시티	서울특별시 구로구 가마산로25길 9	분양	20220128	1	208	208	0	위탁관리	개별난방	계단식	남해종합건설(주)	 
서울특별시	노원구	공릉동	A10023478	한일휴니스빌	도시형 생활주택(아파트)	서울특별시 노원구 공릉동 683-14 한일휴니스빌	서울특별시 노원구 화랑로 421	분양	20130924	1	164	164	0	자치관리	개별난방	계단식	한일개발	 
서울특별시	서대문구	홍은동	A10023482	힐스테이트 홍은포레스트 아파트	아파트	서울특별시 서대문구 홍은동 338-5 힐스테이트 홍은포레스트 아파트	서울특별시 서대문구 가좌로4길 21	혼합	20231229	8	623	606	17	위탁관리	개별난방	계단식	현대건설(주)	우리관리(주)
서울특별시	중구	신당동	A10023488	약수역 더시티	주상복합	서울특별시 중구 신당동 367-15 약수역 더시티	서울특별시 중구 동호로7길 14	분양	20210326	1	153	153	0	위탁관리	개별난방	복도식	(주)일군토건	(주)다보산업관리
서울특별시	영등포구	당산동2가	A10023489	포레나 당산	주상복합	서울특별시 영등포구 당산동2가 165 포레나 당산	서울특별시 영등포구 당산로 83	임대	20221202	2	496	0	496	위탁관리	개별난방	복도식	한화건설	주식회사 한화에스테이트서비스
서울특별시	관악구	봉천동	A10023490	일두아파트	아파트	서울특별시 관악구 봉천동 1021 일두아파트	서울특별시 관악구 은천로39길 56	분양	19851120	5	204	204	0	자치관리	개별난방	계단식	정보없음	 
서울특별시	마포구	아현동	A10023508	마포더클래시	아파트	서울특별시 마포구 아현동 804 마포더클래시	서울특별시 마포구 신촌로28길 8	혼합	20221129	17	1419	1278	141	위탁관리	개별난방	혼합식	"HDC현대산업개발(주), SK에코플랜트"	(주)쌍용개발
서울특별시	강서구	화곡동	A10023515	우장산숲 아이파크	아파트	서울특별시 강서구 화곡동 1027-50 우장산숲 아이파크	서울특별시 강서구 화곡로31다길 20	분양	20221201	10	576	576	0	위탁관리	지역난방	복도식	현대산업개발(주)	서림주택관리(주)
서울특별시	영등포구	대림동	A10023516	영등포자이르네	아파트	서울특별시 영등포구 대림동 1132 영등포자이르네	서울특별시 영등포구 시흥대로 625	분양	20221107	3	212	212	0	위탁관리	개별난방	계단식	자이에스앤디(주)	(주)로이안H&F
서울특별시	동대문구	회기동	A10023539	한일베라체캠퍼스	주상복합	서울특별시 동대문구 회기동 346-18 한일베라체캠퍼스	서울특별시 동대문구 이문로 37	분양	20130624	1	264	264	0	위탁관리	개별난방	복도식	한일건설(주)	유브이종합개발(주)
서울특별시	강서구	등촌동	A10023543	가양역두산위브아파트	주상복합	서울특별시 강서구 등촌동 726 가양역두산위브아파트	서울특별시 강서구 공항대로45길 15	분양	20220311	4	220	220	0	위탁관리	개별난방	계단식	두산	(주)대한주택개발
서울특별시	강남구	일원동	A10023547	개포상록스타힐스	아파트	서울특별시 강남구 일원동 688 개포상록스타힐스	서울특별시 강남구 영동대로 16	임대	20221031	12	1829	0	1829	위탁관리	개별난방	혼합식	서희건설	(주)현장종합관리
서울특별시	동작구	신대방동	A10023551	동작협성휴포레시그니처아파트	주상복합	서울특별시 동작구 신대방동 686-48 동작협성휴포레시그니처아파트	서울특별시 동작구 시흥대로 606	분양	20220527	5	274	274	0	위탁관리	개별난방	계단식	(주)협성건설	우리관리(주)
서울특별시	서대문구	홍제동	A10023560	서대문푸르지오센트럴파크	아파트	"서울특별시 서대문구 홍제동 478-,서울특별시 서대문구 홍제동 57-5 서대문푸르지오센트럴파크"	서울특별시 서대문구 통일로 339	혼합	20221028	11	832	794	38	위탁관리	개별난방	혼합식	(주)대우건설	우리관리(주)
서울특별시	서대문구	홍은동	A10023562	홍은동일아파트	아파트	서울특별시 서대문구 홍은동 457 홍은동일아파트	서울특별시 서대문구 홍은중앙로 81	분양	19971008	1	101	101	0	위탁관리	개별난방	혼합식	홍은동일아파트	(주)무림하우징
서울특별시	강남구	개포동	A10023565	개포6차우성아파트	아파트	서울특별시 강남구 개포동 658-1 개포6차우성아파트	서울특별시 강남구 언주로 3	분양	19871121	8	270	270	0	자치관리	개별난방	계단식	우성건설	 
서울특별시	성북구	장위동	A10023569	장위지웰에스테이트	도시형 생활주택(아파트)	서울특별시 성북구 장위동 322-22 장위지웰에스테이트	서울특별시 성북구 한천로 660-16	혼합	20220831	3	173	143	30	위탁관리	개별난방	계단식	신영건설	태영건물종합관리 주식회사
서울특별시	종로구	충신동	A10023586	힐스테이트 창경궁	주상복합	서울특별시 종로구 충신동 60- 힐스테이트 창경궁	서울특별시 종로구 율곡로 236	혼합	20220929	1	181	160	21	위탁관리	개별난방	계단식	현대건설	에이제이대원 주식회사
서울특별시	양천구	신정동	A10023593	신정동 보람쉬움아파트	아파트	서울특별시 양천구 신정동 921-11 신정동 보람쉬움아파트	서울특별시 양천구 오목로35길 5	분양	20030110	1	125	125	0	위탁관리	개별난방	계단식	"대경,우양,평화 재건축 주택조합"	(주)공간
서울특별시	구로구	고척동	A10023598	고척아이파크RD	아파트	서울특별시 구로구 고척동 102-1 고척아이파크RD	서울특별시 구로구 중앙로5길 59	임대	20220831	5	746	0	746	위탁관리	개별난방	계단식	HDC현대산업개발	(주)경진관리
서울특별시	송파구	잠실동	A10023599	잠실엘타워	주상복합	서울특별시 송파구 잠실동 208-4 잠실엘타워	서울특별시 송파구 석촌호수로 74	임대	20221013	2	298	0	298	위탁관리	개별난방	복도식	한양산업개발	우리관리(주)
서울특별시	구로구	고척동	A10023604	고척아이파크MD	주상복합	서울특별시 구로구 고척동 100-7 고척아이파크MD	서울특별시 구로구 경인로43길 49	임대	20220831	6	1459	0	1459	위탁관리	개별난방	계단식	현대산업개발	서림주택관리(주)
서울특별시	중랑구	면목동	A10023606	면목1차두산아파트	아파트	서울특별시 중랑구 면목동 1500 면목1차두산아파트	서울특별시 중랑구 사가정로41길 9	분양	19930201	1	122	122	0	자치관리	개별난방	복도식	두산	 
서울특별시	송파구	송파동	A10023610	송파kcc아파트	아파트	서울특별시 송파구 송파동 164 송파kcc아파트	서울특별시 송파구 송이로 27-1	분양	20030828	1	106	106	0	위탁관리	개별난방	혼합식	(주)금강종합건설	대한종합개발(주)
서울특별시	동대문구	용두동	A10023633	래미안 엘리니티	아파트	서울특별시 동대문구 용두동 753-9 래미안 엘리니티	서울특별시 동대문구 한빛로 49	혼합	20220830	16	1048	869	179	위탁관리	개별난방	계단식	삼성물산(주)	남경종합관리(주)
서울특별시	관악구	신림동	A10023661	힐스테이트뉴포레	아파트	서울특별시 관악구 신림동 1644 힐스테이트뉴포레	서울특별시 관악구 조원로 25	혼합	20220829	7	1143	878	265	위탁관리	개별난방	계단식	현대엔지니어링	대성티엠씨 주식회사
서울특별시	마포구	망원동	A10023665	우림 루미아트	아파트	"서울특별시 마포구 망원동 498,서울특별시 마포구 망원동 498 우림 루미아트"		분양	20030321	1	119	119	0	위탁관리	개별난방	계단식	우림건설	태림주택종합관리(주)
서울특별시	성북구	보문동1가	A10023669	보문리슈빌하우트	아파트	서울특별시 성북구 보문동1가 228 보문리슈빌하우트	서울특별시 성북구 보문로26길 17	혼합	20220330	8	465	395	70	위탁관리	개별난방	혼합식	계룡건설	세화종합관리(주)
서울특별시	강동구	천호동	A10023670	천호역한강청년주택	아파트	서울특별시 강동구 천호동 458-3 천호역한강청년주택	서울특별시 강동구 천호대로 989	임대	20210820	1	223	0	223	위탁관리	중앙난방	복도식	케이알산업	건은
서울특별시	서초구	잠원동	A10023673	반포 르엘 아파트	아파트	서울특별시 서초구 잠원동 74-1 반포 르엘 아파트	서울특별시 서초구 신반포로23길 23	혼합	20220830	7	596	543	53	위탁관리	지역난방	계단식	롯데건설	신한영관리(주)
서울특별시	서초구	서초동	A10023694	엠쉐르빌	주상복합	"서울특별시 서초구 서초동 1316-31,서울특별시 서초구 서초동 1316-31 엠쉐르빌"		분양	20010731	1	125	125	0	위탁관리	개별난방	복도식	삼성중공업	(주)세안텍스
서울특별시	강동구	천호동	A10023695	힐데스하임천호아파트	주상복합	서울특별시 강동구 천호동 437-5 힐데스하임천호아파트	서울특별시 강동구 올림픽로78길 30	혼합	20230511	2	188	156	32	위탁관리	지역난방	계단식	(주)원건설	서림주택관리(주)
서울특별시	서대문구	남가좌동	A10023709	DMC금호리첸시아	주상복합	서울특별시 서대문구 남가좌동 286-1 DMC금호리첸시아	서울특별시 서대문구 수색로2길 39	분양	20240125	5	450	450	0	위탁관리	지역난방	계단식	금호건설	세화종합관리(주)
서울특별시	영등포구	신길동	A10023715	더샵파크프레스티지	아파트	서울특별시 영등포구 신길동 145-40 더샵파크프레스티지	서울특별시 영등포구 가마산로79길 37	혼합	20221125	9	799	649	150	위탁관리	개별난방	혼합식	포스코건설	(주)케이티팝스
서울특별시	도봉구	쌍문동	A10023732	에드가 쌍문 청년주택	아파트	서울특별시 도봉구 쌍문동 507-1 에드가 쌍문 청년주택	서울특별시 도봉구 삼양로 602	임대	20220513	1	253	0	253	위탁관리	개별난방	복도식	(주)세정건설	(주)한울엠에스아이
서울특별시	은평구	구산동	A10023734	구산주택	주상복합	서울특별시 은평구 구산동 198-3 구산주택	서울특별시 은평구 서오릉로 165	임대	20220518	1	238	0	238	위탁관리	개별난방	복도식	(주)서해종합건설	선우안심주택관리 주식회사
서울특별시	은평구	증산동	A10023737	DMC자이2단지아파트	주상복합	"서울특별시 은평구 증산동 223-28,서울특별시 은평구 증산동 223-28 DMC자이2단지아파트"		분양	20090924	2	115	115	0	자치관리	개별난방	기타	GS건설(주)	 
서울특별시	마포구	망원동	A10023755	마포한강 J-SKY아파트	아파트	"서울특별시 마포구 망원동 522,서울특별시 마포구 망원동 522 마포한강 J-SKY아파트"		분양	20190910	2	149	149	0	위탁관리	개별난방	혼합식	제이앤이건설(주)	국제경보산업(주)
서울특별시	중구	중림동	A10023788	더플레이스충정로	도시형 생활주택(아파트)	서울특별시 중구 중림동 1154 더플레이스충정로	서울특별시 중구 중림로 21	임대	20120524	1	277	0	277	위탁관리	개별난방	복도식	(주)cj건설	(주)미래에이비엠
서울특별시	용산구	원효로1가	A10023798	용산원효루미니	아파트	서울특별시 용산구 원효로1가 134 용산원효루미니	서울특별시 용산구 원효로97길 15	임대	20220428	1	752	0	752	위탁관리	개별난방	복도식	롯데건설(주).서울주택도시공사	동우씨엠(주) 서울지점
서울특별시	중랑구	묵동	A10023815	로프트원 태릉입구역	도시형 생활주택(주상복합)	서울특별시 중랑구 묵동 169-12 로프트원 태릉입구역	서울특별시 중랑구 동일로 952	임대	20200108	1	249	0	249	위탁관리	개별난방+기타	복도식	파인건설(주)	우리관리(주)
서울특별시	중랑구	망우동	A10023816	LH서울양원1단지	아파트	서울특별시 중랑구 망우동 608 LH서울양원1단지	서울특별시 중랑구 양원역로 92	임대	20220124	4	1216	0	1216	위탁관리	지역난방	복도식	대보건설	남부건업(주)
서울특별시	강남구	역삼동	A10023825	강남센트럴아이파크	아파트	서울특별시 강남구 역삼동 712-1 강남센트럴아이파크	서울특별시 강남구 테헤란로44길 26	혼합	20220428	5	499	455	44	위탁관리	지역난방	계단식	현대산업개발	우리관리(주)
서울특별시	강북구	미아동	A10023829	꿈의숲한신더휴아파트	아파트	서울특별시 강북구 미아동 1371 꿈의숲한신더휴아파트	서울특별시 강북구 오패산로 202	분양	20220428	6	203	203	0	위탁관리	개별난방	계단식	한신공영	광인에스테이트서비스 주식회사
