시군구,동리,단지코드,단지명,단지분류,도로명주소,분양형태,사용승인일,동수,세대수,분양세대수,임대세대수,관리방식,난방방식,복도유형
노원구,중계동,A13922103,중계3벽산,아파트,서울특별시 노원구 덕릉로77길 5,분양,19990921,3,259,259,0,위탁관리,개별난방,혼합식
노원구,중계동,A13922910,중계주공7단지,아파트,서울특별시 노원구 한글비석로8길 42,분양,19930331,5,630,630,0,위탁관리,개별난방,복도식
노원구,공릉동,A13980401,공릉신성미소지움,아파트,서울특별시 노원구 공릉로42길 13-14,분양,20040618,2,198,198,0,위탁관리,개별난방,계단식
노원구,상계동,A13980903,불암산센트럴아파트,아파트,서울특별시 노원구 덕릉로127길 25,분양,20060608,2,240,240,0,위탁관리,개별난방,혼합식
노원구,상계동,A13981608,상계동양메이저,아파트,서울특별시 노원구 상계로5길 12,분양,20030830,7,448,448,0,위탁관리,개별난방,계단식
노원구,상계동,A13982002,상계한신3차,아파트,서울특별시 노원구 한글비석로46가길 34,분양,19900528,5,348,348,0,위탁관리,개별난방,혼합식
노원구,중계동,A13986004,중계주공10단지,아파트,서울특별시 노원구 노원로22길 53,분양,19950429,3,330,330,0,위탁관리,지역난방,복도식
노원구,중계동,A13986702,삼창타워프라자,주상복합,서울특별시 노원구 한글비석로 383,분양,19970314,1,203,203,0,위탁관리,개별난방,복도식
강북구,번동,A14206002,번동금호어울림,아파트,서울특별시 강북구 오현로31길 85-7,분양,19980624,3,284,284,0,위탁관리,개별난방,계단식
강북구,번동,A14206201,오동공원현대홈타운,아파트,서울특별시 강북구 오현로31길 89,분양,20010911,3,245,245,0,위탁관리,개별난방,계단식
강북구,수유동,A14278101,수유극동아파트,아파트,서울특별시 강북구 인수봉로72길 4,분양,19920323,7,574,574,0,위탁관리,개별난방,계단식
강북구,미아동,A14280502,미아동부센트레빌,아파트,서울특별시 강북구 숭인로7가길 37,분양,20060425,8,480,480,0,위탁관리,개별난방,계단식
영등포구,대림동,A15081606,대림신동아,아파트,"서울특별시 영등포구 가마산로 312,서울특별시 영등포구 대림로31길 39",분양,19870117,4,591,591,0,위탁관리,개별난방,복도식
구로구,천왕동,A15213002,천왕이펜하우스6단지,아파트,서울특별시 구로구 천왕로 9,혼합,20110617,14,678,176,502,위탁관리,개별난방,계단식
강서구,등촌동,A15703005,등촌대동황토방2차아파트,아파트,서울특별시 강서구 공항대로55길 50,분양,20031030,4,196,196,0,위탁관리,개별난방,계단식
양천구,목동,A15805002,목동한신청구,아파트,서울특별시 양천구 목동서로2길 22,분양,19971208,15,1512,1512,0,위탁관리,지역난방,계단식
은평구,진관동,A41279904,은평뉴타운상림마을6단지,아파트,서울특별시 은평구 진관4로 107,혼합,20080514,7,379,184,195,위탁관리,지역난방,혼합식
종로구,숭인동,A11087602,종로센트레빌,아파트,서울특별시 종로구 동망산길 47,분양,20081121,6,416,416,0,위탁관리,개별난방,계단식
도봉구,도봉동,A13201202,도봉파크빌3단지,아파트,서울특별시 도봉구 마들로 891,분양,20021202,3,200,200,0,위탁관리,개별난방,혼합식
도봉구,창동,A13204507,창동상아1차,아파트,서울특별시 도봉구 해등로 118,분양,19871127,5,694,694,0,위탁관리,개별난방,혼합식
도봉구,창동,A13292501,창동현대타운(주복),주상복합,서울특별시 도봉구 도봉로114길 22-8,분양,19990922,1,158,158,0,위탁관리,개별난방,복도식
성동구,하왕십리동,A13385705,한신무학,아파트,서울특별시 성동구 왕십리로31나길 22,분양,19890330,5,480,480,0,위탁관리,개별난방,계단식
노원구,상계동,A13920105,상계수락한신,아파트,서울특별시 노원구 동일로242길 80,분양,19970417,2,290,290,0,위탁관리,개별난방,혼합식
노원구,상계동,A13971502,상계주공3단지,아파트,"서울특별시 노원구 동일로 1389,서울특별시 노원구 동일로215길 48",분양,19871121,26,2213,2213,0,위탁관리,지역난방,복도식
노원구,공릉동,A13980801,공릉대동1차,아파트,서울특별시 노원구 동일로175길 38,분양,19990430,1,152,152,0,위탁관리,개별난방,혼합식
노원구,상계동,A13981006,상계불암대림,아파트,서울특별시 노원구 덕릉로94길 21,분양,20000328,6,634,634,0,위탁관리,개별난방,혼합식
노원구,상계동,A13981304,상계한신1차,아파트,서울특별시 노원구 한글비석로46가길 16,분양,19870326,4,420,420,0,위탁관리,지역난방,혼합식
노원구,상계동,A13982202,상계주공12단지,아파트,서울특별시 노원구 한글비석로 530,분양,19881019,15,1739,1739,0,위탁관리,지역난방,복도식
노원구,상계동,A13983004,상계주공2단지,아파트,서울특별시 노원구 동일로215길 23,분양,19871121,23,2029,2029,0,위탁관리,지역난방,혼합식
강북구,번동,A14206303,번동한솔솔파크,아파트,서울특별시 강북구 오현로 180,분양,20050901,4,225,225,0,위탁관리,개별난방,계단식
강북구,번동,A14206305,번동기산그린,아파트,서울특별시 강북구 월계로37길 137,분양,20000224,2,263,263,0,위탁관리,개별난방,혼합식
동작구,노량진동,A15603205,상도건영,아파트,서울특별시 동작구 만양로 26,분양,19970912,6,824,824,0,위탁관리,중앙난방,혼합식
중구,정동,A10024359,삼정아트테라스정동,주상복합,서울특별시 중구 서소문로 89-20,분양,20201221,1,168,168,0,위탁관리,개별난방,복도식
노원구,공릉동,A13980413,화랑해링턴플레이스,아파트,서울특별시 노원구 공릉로34길 45,분양,19991224,3,196,196,0,위탁관리,개별난방,혼합식
은평구,구산동,A12205004,갈현현대아파트,아파트,서울특별시 은평구 서오릉로21길 36,분양,19981128,4,366,366,0,위탁관리,개별난방,혼합식
중랑구,면목동,A13177701,면목,아파트,서울특별시 중랑구 용마산로 228,임대,19911014,4,905,0,905,위탁관리,개별난방,계단식
송파구,가락동,A13816202,가락극동,아파트,서울특별시 송파구 동남로18길 9,분양,19841210,7,555,555,0,위탁관리,중앙난방,혼합식
구로구,고척동,A15279404,고척대우,아파트,서울특별시 구로구 고척로52길 48,분양,19990224,13,987,987,0,위탁관리,지역난방,혼합식
강서구,방화동,A15722314,방화2단지,아파트,서울특별시 강서구 방화대로48길 40,임대,19931025,12,1563,0,1563,위탁관리,지역난방,복도식
은평구,진관동,A41279913,은평뉴타운마고정11단지,아파트,서울특별시 은평구 진관1로 55,혼합,20091126,9,469,184,285,위탁관리,지역난방,혼합식
동대문구,장안동,A13084701,장안한신,아파트,서울특별시 동대문구 사가정로 245-3,분양,19960611,2,300,300,0,위탁관리,개별난방,계단식
강남구,논현동,A13583301,논현동부센트레빌,아파트,서울특별시 강남구 언주로116길 6,분양,20031224,4,160,160,0,위탁관리,개별난방,계단식
강북구,미아동,A14282301,미아2동경남아너스빌,아파트,서울특별시 강북구 삼양로74길 8,분양,20080125,4,208,208,0,위탁관리,개별난방,계단식
강동구,강일동,A10024410,강동리엔파크9단지아파트,아파트,서울특별시 강동구 고덕로98길 29,임대,20210223,2,366,0,366,위탁관리,지역난방,혼합식
영등포구,문래동5가,A10026197,문래동모아미래도아파트,아파트,서울특별시 영등포구 선유로9나길 5,혼합,20171122,4,222,199,23,위탁관리,개별난방,계단식
동대문구,답십리동,A10027089,현대썬앤빌청계,주상복합,서울특별시 동대문구 고미술로 71,분양,20161222,1,269,269,0,위탁관리,개별난방,복도식
영등포구,대림동,A10027935,대림쌍용플래티넘S,도시형 생활주택(주상복합),서울특별시 영등포구 대림로29길 13,분양,20130628,1,291,291,0,위탁관리,개별난방,복도식
마포구,성산동,A12185003,SH성산아파트,아파트,서울특별시 마포구 월드컵로 207,임대,19910720,7,1807,0,1807,위탁관리,지역난방,복도식
중랑구,신내동,A13187306,신내10단지,아파트,서울특별시 중랑구 신내로 115,임대,19960311,8,1432,0,1432,위탁관리,지역난방,복도식
성동구,금호동2가,A13380303,래미안하이리버제2임대,아파트,서울특별시 성동구 금호로 111,임대,20120518,2,306,0,306,위탁관리,개별난방,복도식
강서구,방화동,A15785605,방화9단지,아파트,서울특별시 강서구 양천로11길 57,임대,19960920,2,250,0,250,위탁관리,지역난방,복도식
강서구,방화동,A15785612,방화6단지,아파트,서울특별시 강서구 금낭화로23길 25,임대,19940817,4,1000,0,1000,위탁관리,지역난방,복도식
양천구,신정동,A15807004,신정이펜하우스4단지,아파트,서울특별시 양천구 신정이펜1로 51,혼합,20110629,12,546,217,329,위탁관리,지역난방,혼합식
양천구,신정동,A15876401,서울주택도시공사 목동현대B 임대아파트,아파트,서울특별시 양천구 신목로 10,임대,19970716,2,564,0,564,위탁관리,지역난방,복도식
양천구,신정동,A15876402,신정삼성SH임대,아파트,서울특별시 양천구 신목로 5,임대,19960910,2,506,0,506,위탁관리,지역난방,복도식
강동구,강일동,A13410006,강일리버파크4단지,아파트,서울특별시 강동구 아리수로97길 19,혼합,20090311,10,748,278,470,위탁관리,지역난방,혼합식
중랑구,면목동,A13120403,면목경남아너스빌,아파트,서울특별시 중랑구 답십리로75길 73,분양,20061129,9,386,386,0,위탁관리,개별난방,계단식
도봉구,방학동,A13202302,방학극동아파트,아파트,서울특별시 도봉구 시루봉로11길 25-5,분양,19930917,2,167,167,0,위탁관리,개별난방,계단식
도봉구,방학동,A13272101,방학명품ESA2단지,주상복합,서울특별시 도봉구 도봉로150길 43,분양,20030903,4,225,225,0,위탁관리,개별난방,계단식
강남구,삼성동,A13509007,삼성롯데,아파트,서울특별시 강남구 학동로 432,분양,20000415,3,339,339,0,위탁관리,지역난방,혼합식
성북구,종암동,A13671207,종암극동아파트,아파트,서울특별시 성북구 북악산로29길 67,분양,20001207,2,297,297,0,위탁관리,개별난방,혼합식
노원구,상계동,A13983608,상계한신,아파트,서울특별시 노원구 동일로230길 63,분양,19951017,5,397,397,0,위탁관리,개별난방,계단식
은평구,응암동,A12201001,대주피오레아파트,아파트,서울특별시 은평구 백련산로 6,분양,20031128,2,204,204,0,위탁관리,개별난방,계단식
은평구,신사동,A12289402,신성수정,아파트,서울특별시 은평구 은평터널로7길 2,분양,19961219,1,180,180,0,위탁관리,개별난방,혼합식
강서구,방화동,A15722003,마곡신안네트빌(1단지),아파트,"서울특별시 강서구 양천로14길 37,서울특별시 강서구 양천로14길 61",분양,20020913,3,285,285,0,위탁관리,개별난방,혼합식
강서구,방화동,A15722304,치현마을동일스위트리버아파트,아파트,서울특별시 강서구 금낭화로24가길 28,분양,20041223,3,213,213,0,위탁관리,개별난방,계단식
강서구,내발산동,A15728005,마곡수명산파크7단지,아파트,서울특별시 강서구 수명로2가길 22,혼합,20081001,10,643,248,395,위탁관리,지역난방,혼합식
은평구,진관동,A10025677,은뜨락행복주택,아파트,서울특별시 은평구 통일로 972,임대,20190208,3,350,0,350,위탁관리,지역난방,복도식
동작구,상도동,A10027472,상도효성해링턴플레이스,아파트,서울특별시 동작구 상도로 207,혼합,20160203,2,202,147,55,위탁관리,개별난방,계단식
영등포구,당산동4가,A10027684,당산브라운스톤아파트,아파트,서울특별시 영등포구 영신로55길 6,분양,20151124,3,162,162,0,위탁관리,개별난방,계단식
마포구,공덕동,A12170602,공덕2삼성임대,아파트,"서울특별시 마포구 마포대로20길 26,서울특별시 마포구 만리재옛길 101",임대,20040629,1,199,0,199,위탁관리,개별난방,복도식
마포구,창전동,A12177802,창전삼성임대,아파트,서울특별시 마포구 서강로 95,임대,19980624,2,311,0,311,위탁관리,개별난방,복도식
마포구,용강동,A12187602,래미안용강아파트,아파트,서울특별시 마포구 큰우물로 28,분양,20030321,9,430,430,0,위탁관리,개별난방,계단식
동대문구,용두동,A13007004,용두신동아,아파트,서울특별시 동대문구 무학로26길 30,분양,19941014,5,772,772,0,위탁관리,개별난방,혼합식
동대문구,이문동,A13082703,이문현대,아파트,서울특별시 동대문구 한천로58길 107,분양,20000503,4,601,601,0,위탁관리,개별난방,혼합식
성북구,삼선동3가,A13604301,삼선1SH-VILLE,아파트,서울특별시 성북구 보문로29다길 25-9,임대,20081114,1,285,0,285,위탁관리,개별난방,복도식
성북구,돈암동,A13681303,돈암동부센트레빌,아파트,서울특별시 성북구 정릉로 388,분양,20030918,9,540,540,0,위탁관리,개별난방,계단식
노원구,중계동,A13922105,중계양지대림2-2임대,아파트,서울특별시 노원구 덕릉로77길 27,임대,19990318,1,331,0,331,위탁관리,지역난방,복도식
