단지코드,시도,동수,관리비부과면적,주거전용면적(단지합계),주거전용면적(세부),세대수
A10027157,서울특별시,1,20226.318,7020.05,16.32,29
A10027157,서울특별시,1,20226.318,7020.05,16.42,3
A10027157,서울특별시,1,20226.318,7020.05,16.55,18
A10027157,서울특별시,1,20226.318,7020.05,29.66,15
A10027157,서울특별시,1,20226.318,7020.05,29.98,32
A10027157,서울특별시,1,20226.318,7020.05,36.39,25
A12125001,서울특별시,3,19705.094,15098.81,59.76,14
A12125001,서울특별시,3,19705.094,15098.81,59.78,24
A12125001,서울특별시,3,19705.094,15098.81,84.95,151
A12125202,서울특별시,10,96162.01,70691.53,59.888,73
A12125202,서울특별시,10,96162.01,70691.53,84.549,161
A12125202,서울특별시,10,96162.01,70691.53,84.689,405
A12125202,서울특별시,10,96162.01,70691.53,110.638,8
A12125202,서울특별시,10,96162.01,70691.53,117.898,144
A12125202,서울특별시,10,96162.01,70691.53,136.465,4
A12171101,서울특별시,5,31632.922,24838.58,59.73,136
A12171101,서울특별시,5,31632.922,24838.58,84.7,150
A12171101,서울특별시,5,31632.922,24838.58,117.95,34
A12185001,서울특별시,1,17435.08,13180.9,46.8,16
A12185001,서울특별시,1,17435.08,13180.9,46.85,2
A12185001,서울특별시,1,17435.08,13180.9,59.85,75
A12185001,서울특별시,1,17435.08,13180.9,84.99,41
A12185001,서울특별시,1,17435.08,13180.9,114.87,38
A12185003,서울특별시,7,84188.65,59074.88,25.2,536
A12185003,서울특별시,7,84188.65,59074.88,32.76,717
A12185003,서울특별시,7,84188.65,59074.88,39.82,422
A12185003,서울특별시,7,84188.65,59074.88,39.96,132
A12185004,서울특별시,33,232099.23,198026.5,50.03,1330
A12185004,서울특별시,33,232099.23,198026.5,50.54,1120
A12185004,서울특별시,33,232099.23,198026.5,59.43,1260
A10024334,서울특별시,2,26407.48,13900,106.27,24
A10024334,서울특별시,2,26407.48,13900,107.42,24
A10024334,서울특별시,2,26407.48,13900,118.31,24
A10024334,서울특별시,2,26407.48,13900,118.64,50
A10027504,서울특별시,2,20065.16,16257.94,96.54,26
A10027504,서울특별시,2,20065.16,16257.94,113.24,26
A10027504,서울특별시,2,20065.16,16257.94,121.27,26
A10027504,서울특별시,2,20065.16,16257.94,136.18,26
A10027504,서울특별시,2,20065.16,16257.94,138.37,26
A10027504,서울특별시,2,20065.16,16257.94,256.17,2
A12103002,서울특별시,6,36786.12,29006.94,59.96,168
A12103002,서울특별시,6,36786.12,29006.94,84.69,126
A12103002,서울특별시,6,36786.12,29006.94,114.76,72
A12103006,서울특별시,1,18206.84,8696.92,23.63,20
A12103006,서울특별시,1,18206.84,8696.92,28.96,10
A12103006,서울특별시,1,18206.84,8696.92,29.11,70
A12103006,서울특별시,1,18206.84,8696.92,34.39,80
A12103006,서울특별시,1,18206.84,8696.92,35.14,20
A12103006,서울특별시,1,18206.84,8696.92,46.96,2
A12103006,서울특별시,1,18206.84,8696.92,49.97,20
A12103006,서울특별시,1,18206.84,8696.92,57.83,2
A12103006,서울특별시,1,18206.84,8696.92,58.62,4
A12103006,서울특별시,1,18206.84,8696.92,64.94,4
A12103006,서울특별시,1,18206.84,8696.92,69.94,6
A12103006,서울특별시,1,18206.84,8696.92,80.04,4
A12179001,서울특별시,3,28561.977,22409.54,59.89,146
A12179001,서울특별시,3,28561.977,22409.54,84.98,96
A12179001,서울특별시,3,28561.977,22409.54,114.74,48
A12179002,서울특별시,2,18644.637,12321.52,32.77,376
A12179003,서울특별시,1,4426.446,3418.57,33.19,103
A12179004,서울특별시,4,101922.35,53130.42,84.6,18
A12179004,서울특별시,4,101922.35,53130.42,84.67,18
A12179004,서울특별시,4,101922.35,53130.42,84.95,76
A12179004,서울특별시,4,101922.35,53130.42,103.04,76
A12179004,서울특별시,4,101922.35,53130.42,104.29,18
A12179004,서울특별시,4,101922.35,53130.42,104.97,18
A12179004,서울특별시,4,101922.35,53130.42,115.04,118
A12179004,서울특별시,4,101922.35,53130.42,115.08,36
A12179004,서울특별시,4,101922.35,53130.42,115.78,18
A12179004,서울특별시,4,101922.35,53130.42,152.85,80
A12179005,서울특별시,4,20854,16073.48,59.98,51
A12179005,서울특별시,4,20854,16073.48,84.96,118
A12179005,서울특별시,4,20854,16073.48,114.97,26
A12179006,서울특별시,3,12976.414,10193.26,59.58,13
A12179006,서울특별시,3,12976.414,10193.26,59.62,23
A12179006,서울특별시,3,12976.414,10193.26,59.85,20
A12179006,서울특별시,3,12976.414,10193.26,84.68,47
A12179006,서울특별시,3,12976.414,10193.26,114.82,25
A12185303,서울특별시,11,92634.71,71996.7,59.76,240
A12185303,서울특별시,11,92634.71,71996.7,84.9,352
A12185303,서울특별시,11,92634.71,71996.7,114.75,242
A12185304,서울특별시,7,47779.4,37384.54,59.48,186
A12185304,서울특별시,7,47779.4,37384.54,84.73,162
A12185304,서울특별시,7,47779.4,37384.54,114.5,110
A10024974,서울특별시,7,108818.86,79273.37,59.376,158
A10024974,서울특별시,7,108818.86,79273.37,59.751,218
A10024974,서울특별시,7,108818.86,79273.37,84.665,46
A10024974,서울특별시,7,108818.86,79273.37,84.901,227
A10024974,서울특별시,7,108818.86,79273.37,84.912,136
A10024974,서울특별시,7,108818.86,79273.37,84.932,136
A10024974,서울특별시,7,108818.86,79273.37,111.024,54
A10024974,서울특별시,7,108818.86,79273.37,111.103,34
A10024974,서울특별시,7,108818.86,79273.37,137.924,6
A12111001,서울특별시,2,16926.4,13592,84.95,160
A12171201,서울특별시,5,33102.47,26557.81,84.83,227
A12171201,서울특별시,5,33102.47,26557.81,84.9,86
A12185504,서울특별시,2,27066,20780.88,59.76,104
A12185504,서울특별시,2,27066,20780.88,84.96,112
A12185504,서울특별시,2,27066,20780.88,114.78,44
A12185602,서울특별시,4,15022.92,14796.96,57.44,78
A12185602,서울특별시,4,15022.92,14796.96,82.86,84
A12185602,서울특별시,4,15022.92,14796.96,111.88,30
A12185603,서울특별시,2,23603.307,17750.1,84.47,180
A12185603,서울특별시,2,23603.307,17750.1,84.85,30
A12185605,서울특별시,3,36185.715,29344.678,84.873,69
A12185605,서울특별시,3,36185.715,29344.678,84.96,37
A12185605,서울특별시,3,36185.715,29344.678,84.986,29
A12185605,서울특별시,3,36185.715,29344.678,117.183,106
A12185605,서울특별시,3,36185.715,29344.678,143.656,38
A12185606,서울특별시,4,40276.68,30027.19,59.85,161
A12185606,서울특별시,4,40276.68,30027.19,59.97,22
A12185606,서울특별시,4,40276.68,30027.19,84.85,160
A12185606,서울특별시,4,40276.68,30027.19,114.5,48
A12114001,서울특별시,6,70172.62,44020.28,59.98,226
A12114001,서울특별시,6,70172.62,44020.28,84.4,92
A12114001,서울특별시,6,70172.62,44020.28,84.97,86
A12114001,서울특별시,6,70172.62,44020.28,114.87,134
A10022480,서울특별시,2,25800,12101.88,84.93,4
A10022480,서울특별시,2,25800,12101.88,99.56,76
A10022480,서울특별시,2,25800,12101.88,104.89,40
A10022941,서울특별시,2,13102.72,9394.69,30.28,2
A10022941,서울특별시,2,13102.72,9394.69,31.11,16
A10022941,서울특별시,2,13102.72,9394.69,31.59,11
A10022941,서울특별시,2,13102.72,9394.69,32.74,2
A10022941,서울특별시,2,13102.72,9394.69,33.08,2
A10022941,서울특별시,2,13102.72,9394.69,33.58,2
A10022941,서울특별시,2,13102.72,9394.69,37.68,1
A10022941,서울특별시,2,13102.72,9394.69,38.79,74
A10022941,서울특별시,2,13102.72,9394.69,38.92,1
A10022941,서울특별시,2,13102.72,9394.69,39.52,1
A10022941,서울특별시,2,13102.72,9394.69,40.07,15
A10022941,서울특별시,2,13102.72,9394.69,40.1,15
A10022941,서울특별시,2,13102.72,9394.69,40.59,25
A10022941,서울특별시,2,13102.72,9394.69,41.59,26
A10022941,서울특별시,2,13102.72,9394.69,42.16,16
A10022941,서울특별시,2,13102.72,9394.69,43.57,14
A10022941,서울특별시,2,13102.72,9394.69,45.02,16
A10023508,서울특별시,17,123193.18,90160.42,32.89,11
A10023508,서울특별시,17,123193.18,90160.42,43.27,153
A10023508,서울특별시,17,123193.18,90160.42,43.64,91
A10023508,서울특별시,17,123193.18,90160.42,49.87,23
A10023508,서울특별시,17,123193.18,90160.42,54.65,23
A10023508,서울특별시,17,123193.18,90160.42,59.5,91
A10023508,서울특별시,17,123193.18,90160.42,59.96,49
A10023508,서울특별시,17,123193.18,90160.42,59.97,586
A10023508,서울특별시,17,123193.18,90160.42,84.94,100
A10023508,서울특별시,17,123193.18,90160.42,84.98,292
A10027090,서울특별시,6,51206,38234.1,39.505,18
A10027090,서울특별시,6,51206,38234.1,39.8939,18
A10027090,서울특별시,6,51206,38234.1,49.8609,36
A10027090,서울특별시,6,51206,38234.1,59.9718,134
A10027090,서울특별시,6,51206,38234.1,84.9668,140
A10027090,서울특별시,6,51206,38234.1,84.9699,65
A10027090,서울특별시,6,51206,38234.1,111.1083,86
A10027906,서울특별시,16,107990.52,80750.37,59.99,285
A10027906,서울특별시,16,107990.52,80750.37,84.99,477
A10027906,서울특별시,16,107990.52,80750.37,114.99,201
A10027951,서울특별시,2,19766.34,7316.4,36.4,201
A12101001,서울특별시,2,19778.684,14635.64,48.92,84
A12101001,서울특별시,2,19778.684,14635.64,84.89,124
A12175202,서울특별시,1,16730.67,12101.88,84.93,4
A12175202,서울특별시,1,16730.67,12101.88,99.56,76
A12175202,서울특별시,1,16730.67,12101.88,104.89,40
A12175203,서울특별시,51,380436.56,286174.88,36.9796,320
A12175203,서울특별시,51,380436.56,286174.88,41.9838,274
A12175203,서울특별시,51,380436.56,286174.88,59.905,7
A12175203,서울특별시,51,380436.56,286174.88,59.9236,360
A12175203,서울특별시,51,380436.56,286174.88,59.9452,163
A12175203,서울특별시,51,380436.56,286174.88,59.9656,639
A12175203,서울특별시,51,380436.56,286174.88,59.9796,139
A12175203,서울특별시,51,380436.56,286174.88,84.3884,167
A12175203,서울특별시,51,380436.56,286174.88,84.5978,754
A12175203,서울특별시,51,380436.56,286174.88,84.8919,520
A12175203,서울특별시,51,380436.56,286174.88,84.9603,17
A12175203,서울특별시,51,380436.56,286174.88,114.2802,106
A12175203,서울특별시,51,380436.56,286174.88,114.588,177
A12175203,서울특별시,51,380436.56,286174.88,114.7267,216
A12175203,서울특별시,51,380436.56,286174.88,145.204,26
A10024587,서울특별시,1,12404,9271.15,55.24,14
A10024587,서울특별시,1,12404,9271.15,59.99,62
A10024587,서울특별시,1,12404,9271.15,84.99,39
A10024587,서울특별시,1,12404,9271.15,112.6,13
A12186901,서울특별시,6,47429.78,41207.094,59.76,112
A12186901,서울특별시,6,47429.78,41207.094,84.936,204
A12186901,서울특별시,6,47429.78,41207.094,102.158,45
A12186901,서울특별시,6,47429.78,41207.094,114.88,90
A12186901,서울특별시,6,47429.78,41207.094,150.048,15
A10024347,서울특별시,18,156603.17,117649.27,39.9827,117
A10024347,서울특별시,18,156603.17,117649.27,39.9957,11
A10024347,서울특별시,18,156603.17,117649.27,42.9683,135
A10024347,서울특별시,18,156603.17,117649.27,59.7848,202
A10024347,서울특별시,18,156603.17,117649.27,59.8397,48
A10024347,서울특별시,18,156603.17,117649.27,59.8772,252
A10024347,서울특별시,18,156603.17,117649.27,59.8981,57
A10024347,서울특별시,18,156603.17,117649.27,59.9213,40
A10024347,서울특별시,18,156603.17,117649.27,59.9286,77
A10024347,서울특별시,18,156603.17,117649.27,59.9413,34
A10024347,서울특별시,18,156603.17,117649.27,84.7352,55
A10024347,서울특별시,18,156603.17,117649.27,84.8079,153
A10024347,서울특별시,18,156603.17,117649.27,84.9422,230
A10024347,서울특별시,18,156603.17,117649.27,84.9472,104
A10024347,서울특별시,18,156603.17,117649.27,84.9654,78
A10024347,서울특별시,18,156603.17,117649.27,114.6483,3
A10024347,서울특별시,18,156603.17,117649.27,114.7224,52
A10024347,서울특별시,18,156603.17,117649.27,114.7445,4
A10024347,서울특별시,18,156603.17,117649.27,114.8353,4
A10024347,서울특별시,18,156603.17,117649.27,114.9084,1
A10024347,서울특별시,18,156603.17,117649.27,114.9159,37
A10026036,서울특별시,12,88378.77,58892.07,34.797,28
A10026036,서울특별시,12,88378.77,58892.07,59.962,12
A10026036,서울특별시,12,88378.77,58892.07,59.972,12
A10026036,서울특별시,12,88378.77,58892.07,59.99,262
A10026036,서울특별시,12,88378.77,58892.07,59.994,8
A10026036,서울특별시,12,88378.77,58892.07,59.996,12
A10026036,서울특별시,12,88378.77,58892.07,84.866,258
A10026036,서울특별시,12,88378.77,58892.07,84.95,18
A10026036,서울특별시,12,88378.77,58892.07,84.987,92
A10026036,서울특별시,12,88378.77,58892.07,84.995,81
A10026036,서울특별시,12,88378.77,58892.07,119.315,6
A10026036,서울특별시,12,88378.77,58892.07,119.574,6
A12109001,서울특별시,10,71297.26,58250.113,84.692,228
A12109001,서울특별시,10,71297.26,58250.113,113.803,166
A12109001,서울특별시,10,71297.26,58250.113,135.376,90
A12109001,서울특별시,10,71297.26,58250.113,157.304,50
A12109002,서울특별시,9,60012.906,46238.46,59.52,134
A12109002,서울특별시,9,60012.906,46238.46,59.76,85
A12109002,서울특별시,9,60012.906,46238.46,59.85,17
A12109002,서울특별시,9,60012.906,46238.46,84.69,17
A12109002,서울특별시,9,60012.906,46238.46,84.96,204
A12109002,서울특별시,9,60012.906,46238.46,114.48,117
A12187403,서울특별시,6,49105.19,33259.81,26.81,53
A12187403,서울특별시,6,49105.19,33259.81,27.47,125
A12187403,서울특별시,6,49105.19,33259.81,49.02,32
A12187403,서울특별시,6,49105.19,33259.81,49.8,61
A12187403,서울특별시,6,49105.19,33259.81,57.88,116
A12187403,서울특별시,6,49105.19,33259.81,58.71,291
A10021282,서울특별시,1,12400.08,12400.08,59.25,16
A10021282,서울특별시,1,12400.08,12400.08,59.81,15
A10021282,서울특별시,1,12400.08,12400.08,84.7,17
A10021282,서울특별시,1,12400.08,12400.08,84.77,19
A10021282,서울특별시,1,12400.08,12400.08,84.88,38
A10021282,서울특별시,1,12400.08,12400.08,118.86,36
A10022303,서울특별시,3,20295,16192.14,130.64,21
A10022303,서울특별시,3,20295,16192.14,131.85,102
A10028006,서울특별시,9,53506.84,39756.91,39.8,12
A10028006,서울특별시,9,53506.84,39756.91,39.86,30
A10028006,서울특별시,9,53506.84,39756.91,43.91,5
A10028006,서울특별시,9,53506.84,39756.91,45.97,22
A10028006,서울특별시,9,53506.84,39756.91,49.65,12
A10028006,서울특별시,9,53506.84,39756.91,56.65,12
A10028006,서울특별시,9,53506.84,39756.91,59.98,174
A10028006,서울특별시,9,53506.84,39756.91,84.98,245
A10028006,서울특별시,9,53506.84,39756.91,123.44,35
A12187501,서울특별시,9,90428.68,44905.51,36.18,42
A12187501,서울특별시,9,90428.68,44905.51,41.62,45
A12187501,서울특별시,9,90428.68,44905.51,51.99,10
A12187501,서울특별시,9,90428.68,44905.51,59.98,31
A12187501,서울특별시,9,90428.68,44905.51,59.99,10
A12187501,서울특별시,9,90428.68,44905.51,84.96,20
A12187501,서울특별시,9,90428.68,44905.51,84.97,131
A12187501,서울특별시,9,90428.68,44905.51,84.98,119
A12187501,서울특별시,9,90428.68,44905.51,84.99,74
A12187501,서울특별시,9,90428.68,44905.51,114.66,35
A12187501,서울특별시,9,90428.68,44905.51,114.97,46
A12187602,서울특별시,9,34722.96,34722.96,59.98,72
A12187602,서울특별시,9,34722.96,34722.96,59.99,102
A12187602,서울특별시,9,34722.96,34722.96,84.2,174
A12187602,서울특별시,9,34722.96,34722.96,114.03,66
A12187602,서울특별시,9,34722.96,34722.96,131.79,16
A10022429,서울특별시,2,11329,8753.715,59.915,16
A10022429,서울특별시,2,11329,8753.715,60.384,15
A10022429,서울특별시,2,11329,8753.715,84.869,45
A10022429,서울특별시,2,11329,8753.715,118.085,26
A12187703,서울특별시,3,31728.22,24788.7,59.54,19
A12187703,서울특별시,3,31728.22,24788.7,59.55,38
A12187703,서울특별시,3,31728.22,24788.7,84.94,149
A12187703,서울특별시,3,31728.22,24788.7,114.98,76
A12187901,서울특별시,2,19770,15002.91,60,36
A12187901,서울특별시,2,19770,15002.91,79.75,9
A12187901,서울특별시,2,19770,15002.91,84.6,111
A12187901,서울특별시,2,19770,15002.91,113.94,24
A12187902,서울특별시,2,22589,16960.24,58.76,57
A12187902,서울특별시,2,22589,16960.24,78.39,51
A12187902,서울특별시,2,22589,16960.24,79.58,32
A12187902,서울특별시,2,22589,16960.24,80.3,15
A12187902,서울특별시,2,22589,16960.24,109.35,33
A12187902,서울특별시,2,22589,16960.24,125.19,18
A12187904,서울특별시,4,47206.613,35637.6,84.6,68
A12187904,서울특별시,4,47206.613,35637.6,84.9,352
A12187905,서울특별시,6,50809.062,38916.75,59.88,206
A12187905,서울특별시,6,50809.062,38916.75,84.9,152
A12187905,서울특별시,6,50809.062,38916.75,114.93,119
A12187906,서울특별시,9,51955.51,41341.824,59.9882,42
A12187906,서울특별시,9,51955.51,41341.824,84.9406,188
A12187906,서울특별시,9,51955.51,41341.824,84.9572,269
A10020640,서울특별시,1,8495,8495.375,84.788,15
A10020640,서울특별시,1,8495,8495.375,84.983,85
A10024425,서울특별시,2,31596.457,11581.71,17.1491,44
A10024425,서울특별시,2,31596.457,11581.71,17.2959,17
A10024425,서울특별시,2,31596.457,11581.71,17.296,397
A10024425,서울특별시,2,31596.457,11581.71,26.2292,56
A10024425,서울특별시,2,31596.457,11581.71,26.3324,4
A10024425,서울특별시,2,31596.457,11581.71,29.4038,32
A10024425,서울특별시,2,31596.457,11581.71,29.5193,30
A10024425,서울특별시,2,31596.457,11581.71,29.5491,9
A10025633,서울특별시,4,29437.434,22306.78,59.804,14
A10025633,서울특별시,4,29437.434,22306.78,59.817,13
A10025633,서울특별시,4,29437.434,22306.78,59.989,11
A10025633,서울특별시,4,29437.434,22306.78,74.784,35
A10025633,서울특별시,4,29437.434,22306.78,74.791,14
A10025633,서울특별시,4,29437.434,22306.78,78.467,2
A10025633,서울특별시,4,29437.434,22306.78,84.391,25
A10025633,서울특별시,4,29437.434,22306.78,84.482,15
A10025633,서울특별시,4,29437.434,22306.78,84.558,21
A10025633,서울특별시,4,29437.434,22306.78,84.674,12
A10025633,서울특별시,4,29437.434,22306.78,84.719,21
A10025633,서울특별시,4,29437.434,22306.78,84.785,6
A10025633,서울특별시,4,29437.434,22306.78,84.793,58
A10025633,서울특별시,4,29437.434,22306.78,84.795,11
A10025633,서울특별시,4,29437.434,22306.78,102.7,11
A10025633,서울특별시,4,29437.434,22306.78,102.709,6
A10025633,서울특별시,4,29437.434,22306.78,157.262,1
A12119004,서울특별시,8,43464.652,35001.84,59.713,72
